age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y;y_binary;predicted_prob
33;management;single;primary;no;4897;yes;no;unknown;20;may;151;1;-1;0;unknown;no;0;0.0683991461855757
40;housemaid;married;primary;no;1832;no;no;cellular;6;feb;213;4;-1;0;unknown;no;0;0.0639287608822174
51;blue-collar;married;primary;no;3726;no;yes;cellular;27;aug;119;12;-1;0;unknown;no;0;0.0251175667150375
31;unemployed;married;tertiary;no;591;no;no;cellular;21;nov;161;2;-1;0;unknown;no;0;0.0565511151828866
62;retired;divorced;tertiary;no;0;no;no;cellular;13;nov;227;2;-1;0;unknown;yes;1;0.101995973260001
24;student;single;secondary;no;508;yes;no;telephone;18;may;12;3;374;1;other;no;0;0.0279394281069806
48;unemployed;married;secondary;no;817;no;no;cellular;14;jan;517;1;282;4;success;yes;1;0.231726713645696
41;technician;divorced;secondary;no;348;yes;no;cellular;7;may;225;2;275;2;failure;no;0;0.0789797765313155
43;management;married;tertiary;no;291;yes;no;unknown;9;may;150;2;-1;0;unknown;no;0;0.0629795675815612
52;technician;married;secondary;no;3554;no;yes;cellular;8;jul;89;1;-1;0;unknown;no;0;0.0683753081290047
54;blue-collar;married;primary;no;781;yes;no;unknown;9;may;103;2;-1;0;unknown;no;0;0.0624881351316035
32;technician;divorced;tertiary;no;267;no;no;cellular;26;may;128;1;-1;0;unknown;no;0;0.0560766405311414
38;blue-collar;married;primary;no;1327;yes;no;cellular;20;nov;277;1;-1;0;unknown;no;0;0.10142571706078
41;admin.;married;primary;no;-306;yes;no;unknown;15;may;500;1;-1;0;unknown;yes;1;0.200710228292306
31;blue-collar;single;primary;no;864;yes;no;telephone;14;may;113;2;-1;0;unknown;no;0;0.0483474130480821
35;housemaid;married;tertiary;no;1265;yes;no;cellular;15;may;326;5;179;4;failure;yes;1;0.078415482178605
26;admin.;married;secondary;no;0;no;no;unknown;27;may;755;1;-1;0;unknown;no;0;0.340483759329376
52;technician;married;tertiary;no;214;no;no;cellular;29;aug;161;3;-1;0;unknown;no;0;0.0662750239034107
58;retired;married;secondary;no;425;yes;yes;cellular;17;nov;100;1;-1;0;unknown;no;0;0.0710958314241789
57;housemaid;married;tertiary;no;3;no;no;cellular;4;aug;142;2;-1;0;unknown;no;0;0.0726002517802715
34;management;married;tertiary;no;0;yes;no;unknown;8;may;214;2;-1;0;unknown;no;0;0.0692251388756574
59;blue-collar;married;primary;no;0;no;no;cellular;18;nov;167;2;-1;0;unknown;no;0;0.080847884067992
27;technician;single;secondary;no;282;no;yes;cellular;9;jul;676;5;-1;0;unknown;no;0;0.20741962770169
42;entrepreneur;married;tertiary;no;0;no;no;cellular;9;jul;236;1;-1;0;unknown;no;0;0.0904665102081182
47;housemaid;single;tertiary;no;3727;no;no;unknown;12;jun;993;6;-1;0;unknown;yes;1;0.511991502541906
33;blue-collar;married;secondary;no;0;yes;yes;cellular;28;jul;83;12;-1;0;unknown;no;0;0.0159327763115474
31;services;single;secondary;no;864;yes;no;cellular;6;may;100;1;-1;0;unknown;no;0;0.0510616378585697
37;management;married;tertiary;no;4089;yes;no;cellular;2;feb;289;2;174;4;other;yes;1;0.100931127865511
29;blue-collar;married;secondary;no;-478;no;yes;cellular;8;jul;528;2;-1;0;unknown;no;0;0.174899333515925
38;unemployed;married;primary;no;-363;no;no;unknown;12;jun;340;2;-1;0;unknown;no;0;0.108918554269726
35;self-employed;married;secondary;no;8883;no;no;cellular;21;nov;33;3;-1;0;unknown;no;0;0.0424299657352517
31;technician;single;secondary;no;1970;no;no;telephone;17;apr;284;3;-1;0;unknown;no;0;0.0799728303145153
62;management;married;tertiary;no;1859;no;no;telephone;6;aug;245;3;-1;0;unknown;yes;1;0.102635154246068
32;technician;single;tertiary;no;1059;yes;no;cellular;17;apr;115;1;-1;0;unknown;no;0;0.0546731087458029
31;services;married;secondary;no;388;yes;no;unknown;5;may;730;2;-1;0;unknown;no;0;0.314757402346213
51;blue-collar;divorced;primary;no;602;yes;no;cellular;11;may;347;1;284;2;failure;no;0;0.145103170612645
29;services;single;secondary;no;0;no;no;cellular;17;jul;58;1;-1;0;unknown;no;0;0.0422281082441666
43;blue-collar;married;primary;no;255;yes;no;cellular;17;jul;180;1;-1;0;unknown;no;0;0.0766301439515869
36;blue-collar;married;secondary;no;63;yes;no;unknown;2;jun;56;8;-1;0;unknown;no;0;0.0227146844464043
34;self-employed;married;primary;no;712;yes;no;unknown;2;jun;326;3;-1;0;unknown;no;0;0.0925304842984208
29;services;married;secondary;no;57;yes;no;telephone;21;jul;342;9;-1;0;unknown;no;0;0.0504936244555674
57;retired;married;secondary;no;523;no;yes;cellular;2;feb;49;6;-1;0;unknown;no;0;0.0361046617542212
43;management;married;tertiary;no;422;no;no;cellular;12;aug;110;1;-1;0;unknown;no;0;0.0608814033437948
33;services;married;secondary;no;386;no;no;cellular;12;nov;253;1;92;4;failure;yes;1;0.0863997644999957
60;management;married;tertiary;no;3387;no;no;cellular;14;aug;636;2;-1;0;unknown;no;0;0.342990523145387
51;technician;married;primary;no;260;no;no;cellular;19;aug;137;2;-1;0;unknown;no;0;0.0666289242358161
40;admin.;single;secondary;no;-1;no;no;cellular;7;jul;173;1;-1;0;unknown;no;0;0.0716959084876692
51;technician;married;secondary;no;1490;yes;no;cellular;18;jul;227;2;-1;0;unknown;no;0;0.0922898927337159
38;services;married;secondary;no;497;yes;yes;unknown;19;may;88;5;-1;0;unknown;no;0;0.0356801186294426
35;technician;married;secondary;no;1707;yes;no;unknown;2;jun;426;3;-1;0;unknown;no;0;0.131702240034999
47;technician;married;secondary;no;826;yes;no;telephone;18;nov;195;3;112;8;other;no;0;0.0707415355597327
45;blue-collar;married;primary;no;907;no;no;cellular;18;aug;230;8;-1;0;unknown;no;0;0.0476404054458663
40;services;married;secondary;no;1836;yes;no;cellular;12;may;750;2;-1;0;unknown;yes;1;0.366121595945175
29;entrepreneur;single;secondary;no;404;no;no;cellular;30;jan;413;3;-1;0;unknown;no;0;0.114461223118395
52;management;divorced;tertiary;no;907;yes;no;unknown;4;jun;104;2;-1;0;unknown;no;0;0.061316725021042
26;technician;married;secondary;no;18;yes;yes;cellular;5;may;138;1;-1;0;unknown;no;0;0.0534331066534607
31;blue-collar;single;primary;no;-495;yes;no;unknown;29;may;334;2;-1;0;unknown;no;0;0.0978931241088745
55;services;married;unknown;no;1210;yes;no;unknown;30;may;868;1;-1;0;unknown;no;0;0.541102343790386
35;services;married;secondary;no;819;yes;no;telephone;14;jul;102;14;-1;0;unknown;no;0;0.0145431076748923
56;management;divorced;tertiary;no;442;no;no;unknown;28;may;77;3;-1;0;unknown;no;0;0.0527887590898115
28;blue-collar;single;secondary;no;-46;yes;no;cellular;1;sep;199;1;92;14;success;yes;1;0.0672174611717893
27;student;single;secondary;no;671;yes;no;unknown;7;may;332;2;-1;0;unknown;no;0;0.0951174222827233
30;technician;married;secondary;no;371;no;no;cellular;7;aug;124;2;-1;0;unknown;no;0;0.0489807252017412
51;technician;married;tertiary;no;-3;no;no;cellular;25;aug;91;9;-1;0;unknown;no;0;0.0281919863630743
33;management;married;secondary;no;11;yes;no;cellular;4;may;104;3;-1;0;unknown;no;0;0.0426712883664679
32;blue-collar;single;secondary;no;33;yes;no;cellular;18;may;125;1;368;4;failure;no;0;0.0552035616618662
43;entrepreneur;married;secondary;no;104;yes;no;cellular;18;jul;635;3;-1;0;unknown;yes;1;0.25567524293175
46;blue-collar;married;primary;no;174;no;yes;cellular;15;jul;90;1;-1;0;unknown;no;0;0.0587672161177764
32;management;married;tertiary;no;3107;yes;yes;cellular;25;jul;310;1;-1;0;unknown;no;0;0.109165054614205
40;services;married;secondary;no;1438;yes;no;cellular;6;may;207;1;351;2;failure;no;0;0.0829483325515121
39;blue-collar;married;secondary;no;1367;no;no;unknown;12;jun;43;1;-1;0;unknown;no;0;0.0471290379954345
51;blue-collar;married;primary;no;-11;no;no;telephone;16;jul;126;4;-1;0;unknown;no;0;0.0524436206068249
46;admin.;single;secondary;no;1693;yes;no;cellular;25;jan;137;1;97;1;success;no;0;0.0712937929110887
43;blue-collar;married;primary;no;778;yes;yes;unknown;15;may;284;5;-1;0;unknown;no;0;0.07451646040172
36;technician;married;tertiary;no;837;no;no;cellular;28;aug;68;6;-1;0;unknown;no;0;0.0295661076848788
48;management;married;tertiary;no;363;no;no;cellular;18;nov;67;1;-1;0;unknown;no;0;0.056015132869542
26;admin.;single;secondary;no;236;yes;yes;cellular;18;may;8;2;-1;0;unknown;no;0;0.0310834666856439
39;admin.;single;unknown;no;0;yes;no;cellular;11;may;62;1;-1;0;unknown;no;0;0.0486786468253448
47;management;married;tertiary;no;-50;no;yes;cellular;7;jul;175;1;-1;0;unknown;no;0;0.0786535712797954
23;entrepreneur;single;primary;no;4;yes;no;unknown;13;may;395;2;-1;0;unknown;yes;1;0.109372807503512
54;management;divorced;tertiary;no;26306;yes;no;cellular;11;feb;27;1;84;3;failure;no;0;0.0963557836335049
38;admin.;married;secondary;no;46;yes;yes;unknown;6;may;195;1;-1;0;unknown;no;0;0.0753181294834719
33;technician;married;secondary;no;575;no;yes;cellular;4;feb;254;2;-1;0;unknown;no;0;0.0791310452080773
35;admin.;divorced;secondary;no;148;no;yes;cellular;8;jul;199;1;-1;0;unknown;no;0;0.0737000687304388
52;services;married;secondary;no;431;no;no;cellular;26;aug;73;17;-1;0;unknown;no;0;0.0119695631764511
25;technician;single;tertiary;no;777;yes;no;unknown;14;may;351;1;-1;0;unknown;no;0;0.108644255486978
29;management;married;tertiary;no;199;yes;yes;unknown;7;may;1689;4;-1;0;unknown;yes;1;0.918559076549038
35;technician;single;tertiary;no;3552;no;no;cellular;21;nov;267;1;-1;0;unknown;no;0;0.0995639830399102
49;services;married;secondary;no;47;no;no;unknown;5;may;234;2;-1;0;unknown;no;0;0.0891645035598613
41;admin.;divorced;secondary;no;3823;no;no;cellular;26;apr;234;10;-1;0;unknown;no;0;0.0403089135349167
32;management;married;tertiary;no;138;no;no;cellular;20;aug;94;4;-1;0;unknown;no;0;0.0369372405762932
29;admin.;single;secondary;no;1117;yes;no;unknown;8;may;77;2;-1;0;unknown;no;0;0.0419052655713707
28;blue-collar;married;secondary;no;1325;yes;no;cellular;15;may;242;1;-1;0;unknown;no;0;0.0800499076778236
59;retired;married;secondary;no;0;no;no;cellular;18;jul;247;4;-1;0;unknown;no;0;0.086899742994033
34;entrepreneur;married;tertiary;no;4343;no;no;unknown;9;jun;85;4;-1;0;unknown;no;0;0.0406560164880163
55;management;divorced;tertiary;no;1598;no;no;cellular;22;aug;607;4;-1;0;unknown;no;0;0.254584453051823
34;management;married;tertiary;no;3301;yes;no;cellular;17;jun;485;2;227;4;failure;yes;1;0.175987297555013
24;student;single;secondary;no;822;no;no;cellular;27;oct;184;1;91;2;failure;yes;1;0.062025840213339
42;technician;divorced;secondary;no;-280;yes;no;unknown;26;may;258;1;-1;0;unknown;no;0;0.0965620169558985
34;management;single;unknown;no;1534;yes;no;cellular;16;apr;156;1;147;7;other;no;0;0.0651153382425626
34;admin.;married;secondary;no;1671;no;no;unknown;21;may;160;1;-1;0;unknown;no;0;0.0662059911076577
51;self-employed;married;tertiary;no;2007;no;no;unknown;16;jun;1021;1;-1;0;unknown;no;0;0.663702317183832
58;blue-collar;married;primary;no;0;yes;no;cellular;31;jul;5;25;-1;0;unknown;no;0;0.004406223709399
44;technician;married;secondary;no;2776;yes;no;cellular;27;jan;701;1;-1;0;unknown;yes;1;0.367433474239324
33;blue-collar;married;secondary;no;139;yes;yes;cellular;18;may;732;2;291;5;failure;yes;1;0.320797163605768
34;management;married;tertiary;no;573;no;no;cellular;10;aug;122;1;-1;0;unknown;no;0;0.0567707989431896
34;admin.;married;secondary;no;475;yes;no;unknown;7;may;559;1;-1;0;unknown;no;0;0.223595563197108
42;blue-collar;divorced;secondary;no;47;yes;yes;unknown;8;may;141;1;-1;0;unknown;no;0;0.0661355318175038
46;management;single;tertiary;no;2154;yes;no;cellular;21;jul;87;4;-1;0;unknown;no;0;0.0453382942737682
31;self-employed;single;tertiary;no;96;no;no;cellular;5;feb;577;1;-1;0;unknown;no;0;0.226163846754948
39;entrepreneur;married;tertiary;no;83;yes;no;cellular;11;jul;193;2;-1;0;unknown;no;0;0.0688402299808782
34;management;single;tertiary;no;6766;no;no;cellular;28;aug;210;5;-1;0;unknown;no;0;0.0597411659406265
47;technician;married;secondary;no;3973;no;no;cellular;6;aug;732;2;-1;0;unknown;no;0;0.385603455044112
42;services;divorced;secondary;no;372;yes;yes;unknown;6;may;121;2;-1;0;unknown;no;0;0.056499058981363
48;blue-collar;single;secondary;no;-552;no;yes;cellular;21;nov;150;2;-1;0;unknown;no;0;0.0657613702975693
30;self-employed;single;tertiary;no;48;no;no;cellular;21;nov;140;1;-1;0;unknown;no;0;0.0566438343761758
38;technician;married;secondary;no;7696;yes;no;cellular;20;nov;386;2;-1;0;unknown;no;0;0.14992064685928
24;services;married;secondary;no;4500;yes;no;cellular;11;may;733;2;-1;0;unknown;yes;1;0.318960862313795
34;technician;married;secondary;no;1;yes;no;cellular;19;nov;108;1;-1;0;unknown;no;0;0.053412215376819
46;management;single;tertiary;no;46;no;yes;cellular;17;nov;80;1;152;1;failure;no;0;0.056642451547336
32;admin.;divorced;secondary;yes;-18;yes;no;unknown;12;may;155;3;-1;0;unknown;no;0;0.0501245469370953
46;services;married;secondary;no;451;yes;yes;cellular;13;may;389;4;-1;0;unknown;no;0;0.11854721619235
26;self-employed;married;tertiary;no;479;yes;no;cellular;9;feb;133;3;-1;0;unknown;no;0;0.0435608259655695
42;blue-collar;married;secondary;no;0;yes;no;cellular;21;nov;328;6;-1;0;unknown;no;0;0.0759659192092964
50;technician;married;secondary;no;1130;yes;no;cellular;23;jul;119;2;-1;0;unknown;no;0;0.0632132473685105
41;blue-collar;married;primary;no;389;yes;no;unknown;16;jun;87;6;-1;0;unknown;no;0;0.0333470634477791
34;admin.;single;secondary;no;10;no;yes;cellular;18;nov;162;1;173;3;failure;no;0;0.0641126395628889
32;services;married;secondary;no;401;yes;no;unknown;15;may;294;2;-1;0;unknown;no;0;0.0887895152342233
58;housemaid;single;tertiary;no;145;yes;yes;cellular;16;jul;128;2;-1;0;unknown;no;0;0.0703949093611397
45;technician;married;secondary;no;115;yes;no;cellular;6;may;108;1;-1;0;unknown;no;0;0.0615744655488696
28;admin.;single;secondary;no;89;yes;yes;cellular;6;feb;172;2;-1;0;unknown;no;0;0.055837392666782
35;technician;married;secondary;no;94;yes;yes;unknown;14;may;208;5;-1;0;unknown;no;0;0.0513326262385201
39;services;married;secondary;no;1438;yes;no;unknown;20;may;212;2;-1;0;unknown;no;0;0.0756773725862895
49;unemployed;divorced;tertiary;no;780;no;no;cellular;8;nov;148;1;871;2;failure;no;0;0.0751612215085867
50;management;married;tertiary;no;207;yes;no;cellular;4;feb;99;1;-1;0;unknown;no;0;0.0637647776326239
37;management;married;tertiary;no;238;no;no;cellular;3;feb;185;1;92;1;success;yes;1;0.0722747025895752
45;blue-collar;married;primary;no;2433;no;no;cellular;6;aug;133;2;-1;0;unknown;no;0;0.0641397718330396
30;housemaid;single;secondary;no;1924;no;no;cellular;6;feb;170;1;-1;0;unknown;no;0;0.0654913761708294
48;unemployed;married;tertiary;no;-471;yes;no;unknown;19;may;668;7;-1;0;unknown;no;0;0.211860276719329
36;management;single;tertiary;no;1531;yes;no;cellular;8;may;81;3;170;1;failure;no;0;0.0425026799749878
41;management;single;secondary;no;764;no;no;cellular;12;jun;230;2;-1;0;unknown;no;0;0.0810663553594001
55;blue-collar;married;secondary;no;383;no;no;unknown;5;may;287;1;-1;0;unknown;no;0;0.125597117871915
70;retired;married;primary;no;3782;no;no;cellular;16;mar;618;1;-1;0;unknown;no;0;0.385559200902225
41;management;married;tertiary;no;326;yes;no;cellular;5;may;788;1;-1;0;unknown;yes;1;0.417573018993601
47;services;divorced;secondary;no;691;no;no;cellular;6;feb;285;6;-1;0;unknown;no;0;0.0712146165542345
34;technician;single;secondary;no;0;no;no;cellular;21;aug;163;2;-1;0;unknown;no;0;0.0583246782803997
33;management;single;tertiary;no;99;no;no;cellular;8;jul;159;1;-1;0;unknown;no;0;0.062805554835857
58;retired;married;secondary;no;502;yes;no;cellular;12;may;197;2;370;3;failure;no;0;0.0891428459918567
51;management;married;tertiary;no;-15;no;no;cellular;25;jul;212;2;-1;0;unknown;no;0;0.084908390724518
45;management;married;tertiary;no;1929;yes;no;unknown;29;may;44;15;-1;0;unknown;no;0;0.012544104135226
55;admin.;married;secondary;no;0;no;no;cellular;23;sep;180;2;238;3;success;no;0;0.0803157979577778
30;blue-collar;single;primary;no;185;no;no;unknown;26;jun;11;1;-1;0;unknown;no;0;0.036541855452102
33;management;single;secondary;no;-424;yes;no;unknown;26;may;863;1;-1;0;unknown;no;0;0.452627358086979
27;services;single;secondary;no;0;yes;no;unknown;7;may;388;7;-1;0;unknown;no;0;0.0698398741481283
59;retired;married;secondary;no;319;yes;no;unknown;5;may;143;3;-1;0;unknown;no;0;0.068298033030527
34;management;single;tertiary;no;171;yes;no;cellular;7;may;191;1;294;1;failure;no;0;0.070911051576847
47;technician;divorced;tertiary;no;-1148;yes;yes;unknown;27;may;62;2;-1;0;unknown;no;0;0.0475255502002202
44;blue-collar;married;primary;no;-11;yes;no;unknown;9;may;13;1;-1;0;unknown;no;0;0.0438805195553115
35;admin.;single;secondary;no;0;yes;no;cellular;13;may;1073;1;-1;0;unknown;yes;1;0.645864772557266
45;management;married;tertiary;no;-206;yes;no;cellular;6;may;337;2;-1;0;unknown;no;0;0.117690996878382
42;blue-collar;married;primary;no;704;yes;yes;telephone;31;jul;88;10;-1;0;unknown;no;0;0.0227889959421674
38;technician;married;secondary;no;1931;no;no;cellular;2;jun;167;1;298;10;other;no;0;0.0716881366722575
34;technician;single;secondary;no;943;no;no;cellular;29;aug;96;4;-1;0;unknown;no;0;0.0389152645592655
35;technician;married;secondary;no;327;yes;no;cellular;13;apr;537;3;-1;0;unknown;no;0;0.179130063040621
29;management;single;secondary;no;-105;yes;no;unknown;27;may;5;3;-1;0;unknown;no;0;0.0286774840630669
58;retired;married;secondary;no;983;no;no;cellular;5;aug;139;1;-1;0;unknown;no;0;0.0819537275014576
44;blue-collar;single;primary;no;787;yes;no;unknown;30;may;570;2;-1;0;unknown;no;0;0.237375384364707
45;entrepreneur;married;tertiary;no;0;yes;no;cellular;29;jul;100;3;-1;0;unknown;no;0;0.0490895155558762
43;blue-collar;married;secondary;no;3060;yes;no;unknown;15;may;253;2;-1;0;unknown;no;0;0.0943975204120986
44;services;married;secondary;no;5780;yes;no;cellular;1;apr;525;2;-1;0;unknown;no;0;0.230818676543303
30;technician;single;secondary;no;790;no;no;cellular;20;aug;696;3;-1;0;unknown;no;0;0.267473419150234
38;unemployed;married;tertiary;no;1449;no;no;unknown;26;may;535;6;-1;0;unknown;no;0;0.145125573898319
50;technician;married;secondary;no;1412;no;no;cellular;6;aug;131;3;-1;0;unknown;no;0;0.0600892862795242
21;student;single;secondary;no;681;no;no;unknown;20;aug;6;1;-1;0;unknown;no;0;0.0323358406143813
38;entrepreneur;married;tertiary;no;228;yes;no;cellular;5;feb;105;1;-1;0;unknown;no;0;0.0559307088476006
42;admin.;married;secondary;no;0;no;no;unknown;19;jun;370;1;-1;0;unknown;no;0;0.138575020480094
45;technician;single;tertiary;no;2087;no;no;cellular;29;aug;29;14;-1;0;unknown;no;0;0.0132342042435486
34;entrepreneur;married;secondary;no;2;yes;yes;cellular;5;may;184;1;167;6;failure;no;0;0.0690020844359591
48;technician;married;secondary;no;197;no;yes;cellular;3;feb;47;2;222;3;other;no;0;0.047222217378234
34;services;married;secondary;no;0;no;yes;unknown;2;jul;193;4;-1;0;unknown;no;0;0.0530386366044064
32;blue-collar;married;secondary;no;1905;yes;no;cellular;16;jul;709;2;-1;0;unknown;yes;1;0.309615517154388
35;technician;married;tertiary;no;118;no;no;cellular;6;aug;358;2;-1;0;unknown;no;0;0.112486437863826
39;entrepreneur;married;tertiary;no;2644;yes;no;unknown;20;may;253;1;-1;0;unknown;no;0;0.0978632215030385
36;self-employed;married;tertiary;no;16430;yes;no;unknown;6;jun;197;3;-1;0;unknown;no;0;0.0889995402316082
